homologene_fam_id	species_1	species_2	entrez_1	symbol_1	protein_gi_1	protein_acc_1	entrez_2	symbol_2	protein_gi_2	protein_acc_2
55663	9606	10090	4978	OPCML	4505505	NP_002536.1	330908	Opcml	51092272	NP_808574.2
55664	9606	10090	5063	PAK3	189491755	NP_001121640.1	18481	Pak3	304307783	NP_001181976.1
55665	9606	10090	5081	PAX7	207029223	NP_001128726.1	18509	Pax7	34328055	NP_035169.1
55666	9606	10090	5128	CDK17	37595545	NP_002586.2	237459	Cdk17	160333476	NP_666351.2
55668	9606	10090	5211	PFKL	48762920	NP_002617.3	18641	Pfkl	31560653	NP_032852.2
55669	9606	10090	5225	PGC	4505757	NP_002621.1	109820	Pgc	29244579	NP_080249.2
55670	9606	10090	5328	PLAU	4505863	NP_002649.1	18792	Plau	6679377	NP_032899.1
55671	9606	10090	5336	PLCG2	117320537	NP_002652.2	234779	Plcg2	26986603	NP_758489.1
55672	9606	10090	5338	PLD2	156564407	NP_002654.3	18806	Pld2	6679379	NP_032902.1
55673	9606	10090	5409	PNMT	4505921	NP_002677.1	18948	Pnmt	6679405	NP_032916.1
55674	9606	10090	5452	POU2F2	333360875	NP_001193954.1	18987	Pou2f2	254588024	NP_001157026.1
55677	9606	10090	5568	PRKACG	15619015	NP_002723.2				
55679	9606	10090	5578	PRKCA	4506067	NP_002728.1	18750	Prkca	164663791	NP_035231.2
55680	9606	10090	5587	PRKD1	115529463	NP_002733.2	18760	Prkd1	153945802	NP_032884.2
55681	9606	10090	5590	PRKCZ	52486327	NP_002735.3	18762	Prkcz	84872200	NP_032886.2
55682	9606	10090	5595	MAPK3	91718899	NP_002737.2	26417	Mapk3	21489933	NP_036082.1
55683	9606	10090	5597	MAPK6	4506091	NP_002739.1	50772	Mapk6	76573876	NP_081694.1
55684	9606	10090	5600	MAPK11	20128774	NP_002742.3	19094	Mapk11	168693637	NP_035291.4
55685	9606	10090	5601	MAPK9	21237736	NP_002743.3	26420	Mapk9	254750709	NP_997575.2
55686	9606	10090	5608	MAP2K6	14589900	NP_002749.2	26399	Map2k6	33859654	NP_036073.1
55687	9606	10090	5635	PRPSAP1	194018537	NP_002757.2	67763	Prpsap1	254540089	NP_080640.1
55690	9606	10090	5693	PSMB5	4506201	NP_002788.1	19173	Psmb5	6755204	NP_035316.1
55691	9606	10090	5710	PSMD4	5292161	NP_002801.1	19185	Psmd4	530537251	NP_001268946.1
55693	9606	10090	5796	PTPRK	208431815	NP_001129120.1	19272	Ptprk	6679561	NP_033009.1
55697	9606	10090	5870	RAB6A	19923231	NP_002860.2	19346	Rab6a	254750706	NP_001157135.1
55699	9606	10090	5880	RAC2	4506381	NP_002863.1	19354	Rac2	6679601	NP_033034.1
55700	9606	10090	5905	RANGAP1	4506411	NP_002874.1	19387	Rangap1	226062635	NP_035371.4
55701	9606	10090	5912	RAP2B	38201690	NP_002877.2	74012	Rap2b	13386338	NP_082988.1
55702	9606	10090	5931	RBBP7	311078508	NP_001185648.1	245688	Rbbp7	157909799	NP_033057.3
55703	9606	10090	6195	RPS6KA1	20149547	NP_002944.2	20111	Rps6ka1	158636007	NP_033123.2
55705	9606	10090	6300	MAPK12	48255970	NP_002960.2	29857	Mapk12	7305253	NP_038899.1
55706	9606	10090	6332	SCN7A	111378393	NP_002967.2	20272	Scn7a	157058300	NP_033161.2
55707	9606	10090	6418	SET	170763498	NP_003002.2	56086	Set	13591862	NP_076360.1
55708	9606	10090	6428	SRSF3	4506901	NP_003008.1	20383	Srsf3	8567402	NP_038691.1
55709	9606	10090	6455	SH3GL1	4506929	NP_003016.1	20405	Sh3gl1	7305485	NP_038692.1
55711	9606	10090	6594	SMARCA1	544583568	NP_001269803.1	93761	Smarca1	262050608	NP_444353.3
55718	9606	10090	6777	STAT5B	21618344	NP_036580.2	20851	Stat5b	165932366	NP_035619.3
55719	9606	10090	6792	CDKL5	83367069	NP_001032420.1	382253	Cdkl5	124244037	NP_001019795.1
55722	9606	10090	6861	SYT5	92859638	NP_003171.2	53420	Syt5	8394392	NP_058604.1
55723	9606	10090	6874	TAF4	110832843	NP_003176.2	228980	Taf4a	124487354	NP_001074561.1
55726	9606	10090	7064	THOP1	4507491	NP_003240.1	50492	Thop1	239916005	NP_073144.3
55727	9606	10090	7125	TNNC2	4507617	NP_003270.1	21925	Tnnc2	6678371	NP_033420.1
55728	9606	10090	7134	TNNC1	4507615	NP_003271.1	21924	Tnnc1	6678369	NP_033419.1
55729	9606	10090	64499	TPSB2	68508970	NP_077078.5	17229	Tpsb2	130496076	NP_034911.3
55730	9606	10090	7178	TPT1	555943903	NP_001273201.1	22070	Tpt1	6678437	NP_033455.1
55731	9606	10090	7181	NR2C1	189491739	NP_003288.2	22025	Nr2c1	171846245	NP_035759.3
55733	9606	10090	7296	TXNRD1	148277071	NP_001087240.1	50493	Txnrd1	110224447	NP_001035988.1
55739	9606	10090	7336	UBE2V2	4507797	NP_003341.1	70620	Ube2v2	31543918	NP_076074.2
55740	9606	10090	7430	EZR	21614499	NP_003370.2	22350	Ezr	83921618	NP_033536.2
55742	9606	10090	7547	ZIC3	4507973	NP_003404.1	22773	Zic3	117414178	NP_033601.2
55748	9606	10090	7691	ZNF132	154800449	NP_003424.3				
55755	9606	10090	7727	ZNF174	4508007	NP_003441.1	385674	Zfp174	124487047	NP_001074686.1
55757	9606	10090	8050	PDHX	203098753	NP_003468.2	27402	Pdhx	28201978	NP_780303.1
55758	9606	10090	8078	USP5	148727331	NP_001092006.1	22225	Usp5	7305619	NP_038728.1
55759	9606	10090	8140	SLC7A5	71979932	NP_003477.4	20539	Slc7a5	31982764	NP_035534.2
55762	9606	10090	8444	DYRK3	51702240	NP_003573.2	226419	Dyrk3	21704000	NP_663483.1
55764	9606	10090	8467	SMARCA5	325651836	NP_003592.3	93762	Smarca5	40254124	NP_444354.2
55765	9606	10090	8476	CDC42BPA	30089962	NP_003598.2	226751	Cdc42bpa	254692972	NP_001028457.1
55769	9606	10090	8558	CDK10	148596926	NP_443714.3	234854	Cdk10	37595744	NP_919428.1
55770	9606	10090	8560	DEGS1	4505193	NP_003667.1	13244	Degs1	6681175	NP_031879.1
55773	9606	10090	56101	PCDHGB5	11128031	NP_061748.1	93702	Pcdhgb5	18087739	NP_291055.1
55776	9606	10090	8671	SLC4A4	148596928	NP_001091954.1	54403	Slc4a4	133922580	NP_061230.2
55777	9606	10090	415117	STX19	49258196	NP_001001850.1	68159	Stx19	23956190	NP_080864.1
55780	9606	10090	8735	MYH13	110624781	NP_003793.2	544791	Myh13	124486959	NP_001074719.1
55782	9606	10090	8744	TNFSF9	4507609	NP_003802.1				
55783	9606	10090	8778	SIGLEC5	4502659	NP_003821.1				
55784	9606	10090	8789	FBP2	22907028	NP_003828.2	14120	Fbp2	122937183	NP_032020.2
55785	9606	10090	8802	SUCLG1	109452591	NP_003840.2	56451	Suclg1	255958286	NP_063932.2
55793	9606	10090	8999	CDKL2	4505569	NP_003939.1	53886	Cdkl2	8393080	NP_058608.1
55798	9606	10090	1069	CETN2	4757902	NP_004335.1	26370	Cetn2	10257421	NP_062278.2
55799	9606	10090	2016	EMX1	94536800	NP_004088.2	13796	Emx1	75832023	NP_034261.1
55800	9606	10090	2194	FASN	41872631	NP_004095.4	14104	Fasn	93102409	NP_032014.3
55802	9606	10090	2687	GGT5	153266901	NP_001093251.1	23887	Ggt5	31542891	NP_035950.2
55803	9606	10090	3421	IDH3G	4758582	NP_004126.1	15929	Idh3g	6680345	NP_032349.1
55804	9606	10090	6550	SLC9A3	194239733	NP_004165.2	105243	Slc9a3	124486700	NP_001074529.1
55805	9606	10090	8814	CDKL1	37596297	NP_004187.2	71091	Cdkl1	34304105	NP_899117.1
55806	9606	10090	8974	P4HA2	4758868	NP_004190.1	18452	P4ha2	226874876	NP_035161.2
55807	9606	10090	9212	AURKB	548960892	NP_001271455.1	20877	Aurkb	51317394	NP_035626.1
55809	9606	10090	7760	ZNF213	197383784	NP_001128127.1	449521	Zfp213	255003788	NP_001028668.2
55811	9606	10090	86	ACTL6A	4757718	NP_004292.1	56456	Actl6a	189181668	NP_062647.2
55812	9606	10090	670	BPHL	221316588	NP_004323.2	68021	Bphl	21624609	NP_080788.1
55815	9606	10090	997	CDC34	16357477	NP_004350.1	216150	Cdc34	29243988	NP_808281.1
55818	9606	10090	1445	CSK	4758078	NP_004374.1	12988	Csk	31560712	NP_031809.2
55823	9606	10090	2021	ENDOG	53759134	NP_004426.2	13804	Endog	6679647	NP_031957.1
55824	9606	10090	2044	EPHA5	528881089	NP_001268694.1	13839	Epha5	111154065	NP_031963.2
55826	9606	10090					53320	Folh1	228008367	NP_058050.3
55827	9606	10090	2591	GALNT3	153266878	NP_004473.2	14425	Galnt3	162951828	NP_056551.2
55828	9606	10090	3217	HOXB7	85068580	NP_004493.3	15415	Hoxb7	88014652	NP_034590.2
55829	9606	10090	3799	KIF5B	4758648	NP_004512.1	16573	Kif5b	61657921	NP_032474.2
55831	9606	10090	4920	ROR2	19743898	NP_004551.2	26564	Ror2	47271533	NP_038874.3
55833	9606	10090	5521	PPP2R2B	430727960	NP_001258828.1	72930	Ppp2r2b	21312161	NP_082668.1
55836	9606	10090	7867	MAPKAPK3	4758700	NP_004626.1	102626	Mapkapk3	31542089	NP_849238.1
55837	9606	10090	8120	AP3B2	511772996	NP_001265441.1	11775	Ap3b2	52317148	NP_067467.2
55838	9606	10090	8284	KDM5D	33356560	NP_004644.2	20592	Kdm5d	33859626	NP_035549.1
55839	9606	10090	8653	DDX3Y	169881239	NP_001116137.1	26900	Ddx3y	25141235	NP_036138.1
55840	9606	10090	9060	PAPSS2	62912492	NP_001015880.1	23972	Papss2	61098088	NP_035994.2
55842	9606	10090	9107	MTMR6	134142348	NP_004676.3	219135	Mtmr6	21450239	NP_659092.1
55843	9606	10090	9113	LATS1	4758666	NP_004681.1	16798	Lats1	161484646	NP_034820.1
55844	9606	10090	9196	KCNAB3	27436971	NP_004723.2	16499	Kcnab3	226823214	NP_034729.3
55846	9606	10090	9263	STK17A	109255245	NP_004751.2				
55848	9606	10090	9355	LHX2	30795196	NP_004780.3	16870	Lhx2	6754538	NP_034840.1
55849	9606	10090	9371	KIF3B	4758646	NP_004789.1	16569	Kif3b	227908861	NP_032470.3
55850	9606	10090	9391	CIAO1	4757988	NP_004795.1	26371	Ciao1	31542399	NP_079572.2
55852	9606	10090	9429	ABCG2	62526033	NP_004818.2	26357	Abcg2	6752944	NP_036050.1
55855	9606	10090	39	ACAT2	148539872	NP_005882.2	224530	Acat3	110625948	NP_694791.2
55856	9606	10090	9622	KLK4	89142741	NP_004908.3	56640	Klk4	9910516	NP_064312.1
55857	9606	10090	81	ACTN4	12025678	NP_004915.2	60595	Actn4	11230802	NP_068695.1
55858	9606	10090	1016	CDH18	4826671	NP_004925.1	320865	Cdh18	145587090	NP_001074768.1
55859	9606	10090	1030	CDKN2B	17981694	NP_004927.2	12579	Cdkn2b	6671728	NP_031696.1
55861	9606	10090	3798	KIF5A	45446749	NP_004975.2	16572	Kif5a	40254635	NP_032473.2
55864	9606	10090	4643	MYO1E	55956916	NP_004989.2	71602	Myo1e	68299824	NP_851417.2
55867	9606	10090	5547	PRCP	4826940	NP_005031.1	72461	Prcp	33469015	NP_082519.1
55868	9606	10090	5613	PRKX	4826948	NP_005035.1	19108	Prkx	23956080	NP_058675.1
55872	9606	10090	9991	PTBP3	255003744	NP_001157262.1	230257	Ptbp3	255003709	NP_659153.2
55873	9606	10090	225	ABCD2	9945308	NP_005155.1	26874	Abcd2	60218875	NP_036124.2
55875	9606	10090	766	CA7	4885101	NP_005173.1	12354	Car7	28269695	NP_444300.1
55879	9606	10090	1296	COL8A2	32964830	NP_005193.1	329941	Col8a2	41054950	NP_955767.1
55884	9606	10090	2671	GFER	54112432	NP_005253.3	11692	Gfer	46909575	NP_075527.2
55885	9606	10090	2746	GLUD1	4885281	NP_005262.1	14661	Glud1	6680027	NP_032159.1
55888	9606	10090	3033	HADH	296179427	NP_001171634.2	15107	Hadh	111038118	NP_032238.2
55890	9606	10090	3265	HRAS	4885425	NP_005334.1	15461	Hras	194363764	NP_001123915.1
55892	9606	10090	4102	MAGEA3	4885467	NP_005353.1				
55895	9606	10090	5110	PCMT1	226530908	NP_005380.2				
55897	9606	10090	5165	PDK3	215422338	NP_001135858.1	236900	Pdk3	21704122	NP_663605.1
55899	9606	10090	6093	ROCK1	4885583	NP_005397.1	19877	Rock1	6677759	NP_033097.1
55900	9606	10090	7525	YES1	4885661	NP_005424.1	22612	Yes1	326806988	NP_001192062.1
55902	9606	10090	9568	GABBR2	40255245	NP_005449.5	242425	Gabbr2	124487263	NP_001074610.1
55903	9606	10090	9947	MAGEC1	58530876	NP_005453.2				
55904	9606	10090	10000	AKT3	4885549	NP_005456.1	23797	Akt3	190883484	NP_035915.3
55906	9606	10090	10053	AP1M2	9506797	NP_005489.2	11768	Ap1m2	160333502	NP_001103770.1
55911	9606	10090	3985	LIMK2	5031869	NP_005560.1	16886	Limk2	6754550	NP_034848.1
55912	9606	10090	4001	LMNB1	5031877	NP_005564.1	16906	Lmnb1	188219589	NP_034851.2
55916	9606	10090	6282	S100A11	5032057	NP_005611.1	277089	Gm5068	568980941	XP_006516490.1
55918	9606	10090	6882	TAF11	5032151	NP_005634.1	68776	Taf11	30794436	NP_081112.1
55921	9606	10090	6940	ZNF354A	37537689	NP_005640.2	21408	Zfp354a	31982823	NP_033355.2
55922	9606	10090	10082	GPC6	5031719	NP_005699.1	23888	Gpc6	119943145	NP_001073313.1
55923	9606	10090	10114	HIPK3	114796624	NP_005725.3	15259	Hipk3	224922824	NP_034564.2
55925	9606	10090	10161	LPAR6	241982706	NP_001155969.1	67168	Lpar6	30424718	NP_780325.1
55929	9606	10090	10234	LRRC17	72534676	NP_001026862.1	74511	Lrrc17	161333856	NP_083253.1
55930	9606	10090	10238	DCAF7	108936958	NP_005819.3	71833	Dcaf7	58037257	NP_082222.1
55933	9606	10090	10260	DENND4A	221307568	NP_001138295.1	102442	Dennd4a	242332563	NP_001156389.1
55936	9606	10090	922	CD5L	5174411	NP_005885.1	11801	Cd5l	160358823	NP_033820.2
55937	9606	10090	4088	SMAD3	5174513	NP_005893.1	17127	Smad3	254675249	NP_058049.3
55938	9606	10090	4191	MDH2	21735621	NP_005909.2	17448	Mdh2	31982186	NP_032643.2
55939	9606	10090	4325	MMP16	13027802	NP_005932.2	17389	Mmp16	40254544	NP_062698.2
55940	9606	10090	4522	MTHFD1	222136639	NP_005947.3	108156	Mthfd1	261878543	NP_620084.2
55941	9606	10090	4628	MYH10	365192532	NP_001242941.1	77579	Myh10	33598964	NP_780469.1
55942	9606	10090	6502	SKP2	16306595	NP_005974.2	27401	Skp2	7949135	NP_038815.1
55943	9606	10090	6718	AKR1D1	5174695	NP_005980.1	208665	Akr1d1	21703734	NP_663339.1
55945	9606	10090	9578	CDC42BPB	115527097	NP_006026.3	217866	Cdc42bpb	283135190	NP_898837.2
55946	9606	10090	9759	HDAC4	153085395	NP_006028.2	208727	Hdac4	46402201	NP_997108.1
55948	9606	10090	10320	IKZF1	5174501	NP_006051.1	22778	Ikzf1	71037387	NP_001020768.1
55952	9606	10090	10382	TUBB4A	574584811	NP_001276056.1	22153	Tubb4a	31981939	NP_033477.2
55953	9606	10090	10397	NDRG1	207028748	NP_001128714.1	17988	Ndrg1	118150658	NP_032707.2
55954	9606	10090	4122	MAN2A2	51477716	NP_006113.2	140481	Man2a2	326937500	NP_766491.2
55955	9606	10090	649	BMP1	5453579	NP_006120.1	12153	Bmp1	42734447	NP_033885.2
55956	9606	10090	830	CAPZA2	5453599	NP_006127.1	12343	Capza2	6671672	NP_031630.1
55957	9606	10090	3337	DNAJB1	5453690	NP_006136.1	81489	Dnajb1	9055242	NP_061278.1
55958	9606	10090	5306	PITPNA	5453908	NP_006215.1	18738	Pitpna	6679337	NP_032876.1
55959	9606	10090	5470	PPEF2	23312386	NP_006230.2	19023	Ppef2	6755140	NP_035278.1
55960	9606	10090	5475	PPEF1	23312380	NP_006231.2	237178	Ppef1	124244035	NP_035277.1
55961	9606	10090	5525	PPP2R5A	5453950	NP_006234.1	226849	Ppp2r5a	47059051	NP_659129.2
55962	9606	10090	5529	PPP2R5E	532164716	NP_001269108.1	26932	Ppp2r5e	33859660	NP_036154.1
55963	9606	10090	5580	PRKCD	31377782	NP_006245.2	18753	Prkcd	6755082	NP_035233.1
55964	9606	10090	5592	PRKG1	10835242	NP_006249.1	19091	Prkg1	62177131	NP_001013855.1
55965	9606	10090	6789	STK4	5454096	NP_006273.1	58231	Stk4	12328814	NP_067395.1
55966	9606	10090	7444	VRK2	194440707	NP_001123952.1	69922	Vrk2	160333463	NP_081536.2
55967	9606	10090	7746	ZSCAN9	313747457	NP_001186408.1				
55968	9606	10090	10427	SEC24B	112382212	NP_006314.2	99683	Sec24b	46402179	NP_997092.1
55971	9606	10090	10479	SLC9A6	110227626	NP_001036002.1	236794	Slc9a6	262050650	NP_766368.2
55973	9606	10090	10554	AGPAT1	15100175	NP_116130.2	55979	Agpat1	254281343	NP_061350.3
55975	9606	10090	2773	GNAI3	5729850	NP_006487.1	14679	Gnai3	33563256	NP_034436.1
55976	9606	10090	10672	GNA13	24111250	NP_006563.2	14674	Gna13	89001109	NP_034433.3
55977	9606	10090	10692	RRH	5730019	NP_006574.1	20132	Rrh	6677821	NP_033128.1
55978	9606	10090	10693	CCT6B	58331173	NP_006575.2	12467	Cct6b	226693361	NP_033969.2
55980	9606	10090	10844	TUBGCP2	375298717	NP_001243546.1	74237	Tubgcp2	553727092	NP_001272936.1
55982	9606	10090	10905	MAN1A2	5729913	NP_006690.1	17156	Man1a2	6754620	NP_034893.1
55983	9606	10090	10927	SPIN1	112293285	NP_006708.2	20729	Spin1	545688513	NP_001269957.1
55984	9606	10090	6917	TCEA1	5803191	NP_006747.1	21399	Tcea1	229094709	NP_001153222.1
55988	9606	10090	79799	UGT2A3	193211427	NP_079019.3	72094	Ugt2a3	254587896	NP_082370.2
55991	9606	10090	10959	TMED2	5803149	NP_006806.1	56334	Tmed2	9790015	NP_062744.1
55992	9606	10090	10987	COPS5	38027923	NP_006828.2	26754	Cops5	7304971	NP_038743.1
55994	9606	10090	64714	PDIA2	94966757	NP_006840.2	69191	Pdia2	124486724	NP_001074539.1
55997	9606	10090	11033	ADAP1	6806913	NP_006860.1	231821	Adap1	148368976	NP_766311.2
56000	9606	10090	1789	DNMT3B	5901940	NP_008823.1	13436	Dnmt3b	172088108	NP_001116469.1
56001	9606	10090	3204	HOXA7	24497556	NP_008827.2	15404	Hoxa7	6754234	NP_034585.1
56002	9606	10090	5831	PYCR1	533112491	NP_001269210.1	209027	Pycr1	21450149	NP_659044.1
56003	9606	10090	6016	RIT1	378744214	NP_001243750.1	19769	Rit1	6677755	NP_033095.1
56004	9606	10090	6048	RNF5	5902054	NP_008844.1	54197	Rnf5	9507059	NP_062276.1
56005	9606	10090	6328	SCN3A	126362949	NP_008853.3	20269	Scn3a	160707887	NP_061202.3
56008	9606	10090	7564	ZNF16	96303826	NP_001025147.2				
56009	9606	10090	7567	ZNF19	38045956	NP_008892.2				
56012	9606	10090	10385	BTN2A2	308522746	NP_001184166.1	238555	Btn2a2	144953893	NP_787952.2
56014	9606	10090	11104	KATNA1	5901990	NP_008975.1	23924	Katna1	255708413	NP_035965.2
56016	9606	10090	11119	BTN3A1	37595558	NP_008979.3				
56017	9606	10090	11120	BTN2A1	5921461	NP_008980.1				
56019	9606	10090	11169	WDHD1	5901892	NP_009017.1	218973	Wdhd1	40254224	NP_766186.2
56024	9606	10090	7633	ZNF79	188528633	NP_009066.2				
56029	9606	10090	10351	ABCA8	572882597	NP_001275914.1	27404	Abca8b	254911033	NP_038879.2
56032	9606	10090	11269	DDX19B	6005743	NP_009173.1	234733	Ddx19b	26986593	NP_758488.1
56033	9606	10090	11329	STK38	6005814	NP_009202.1	106504	Stk38	19527344	NP_598876.1
56037	9606	10090	84532	ACSS1	28416953	NP_115890.2	68738	Acss1	18034773	NP_542142.1
56038	9606	10090	89941	RHOT2	20270303	NP_620124.1	214952	Rhot2	22122457	NP_666111.1
56073	9606	10090	1431	CS	38327625	NP_004068.2	12974	Cs	13385942	NP_080720.1
56080	9606	10090	6652	SORD	156627571	NP_003095.2	20322	Sord	22128627	NP_666238.1
56086	9606	10090					11841	Arf2	6671571	NP_031503.1
56097	9606	10090	23171	GPD1L	24307999	NP_055956.1	333433	Gpd1l	257467604	NP_780589.3
56106	9606	10090	51012	SLMO2	117553615	NP_057129.2	66390	Slmo2	13384954	NP_079807.1
56113	9606	10090	124590	USH1G	34304383	NP_775748.2	16470	Ush1g	28849903	NP_789817.1
56119	9606	10090	79602	ADIPOR2	38261973	NP_078827.2	68465	Adipor2	39841016	NP_932102.2
56129	9606	10090	22919	MAPRE1	6912494	NP_036457.1	13589	Mapre1	7106301	NP_031922.1
56130	9606	10090	65263	PYCRL	198041662	NP_075566.2	66194	Pycrl	119508439	NP_079688.2
56137	9606	10090	219333	USP12	301500675	NP_872294.2	22217	Usp12	34328057	NP_035799.1
56150	9606	10090	491	ATP2B2	48255951	NP_001001331.1	11941	Atp2b2	6753140	NP_033853.1
56152	9606	10090	51547	SIRT7	7706712	NP_057622.1	209011	Sirt7	165932356	NP_694696.2
56208	9606	10090	81894	SLC25A28	149274643	NP_112489.3	246696	Slc25a28	21553115	NP_660138.1
56228	9606	10090	5224	PGAM2	50593010	NP_000281.2	56012	Pgam2	9256624	NP_061358.1
56234	9606	10090	3800	KIF5C	4758650	NP_004513.1	16574	Kif5c	45433560	NP_032475.2
56235	9606	10090	56919	DHX33	20336302	NP_064547.2	216877	Dhx33	46560585	NP_848144.3
56240	9606	10090	5119	CHMP1A	103485496	NP_002759.2	234852	Chmp1a	21704220	NP_663581.1
56267	9606	10090	90957	DHX57	39777586	NP_945314.1	106794	Dhx57	254939654	NP_001157231.1
56276	9606	10090	4542	MYO1F	27544941	NP_036467.2	17916	Myo1f	255069756	NP_444444.2
56279	9606	10090	5965	RECQL	14591904	NP_002898.2	19691	Recql	110625690	NP_075529.2
56282	9606	10090	2182	ACSL4	12669909	NP_075266.1	50790	Acsl4	46518528	NP_997508.1
56284	9606	10090	79152	FA2H	205360949	NP_077282.3	338521	Fa2h	158517893	NP_835187.2
56292	9606	10090	26958	COPG2	109134349	NP_036265.3	54160	Copg2	8567340	NP_059506.1
56295	9606	10090	10897	YIF1A	170932464	NP_065203.2	68090	Yif1a	25282409	NP_080829.1
56296	9606	10090	84938	ATG4C	30410844	NP_116241.2	242557	Atg4c	225543224	NP_001139439.1
56299	9606	10090	23012	STK38L	24307971	NP_055815.1	232533	Stk38l	27370078	NP_766322.1
56300	9606	10090	120103	SLC36A4	40807351	NP_689526.2	234967	Slc36a4	31982042	NP_758493.2
56320	9606	10090	3954	LETM1	6912482	NP_036450.1	56384	Letm1	9789997	NP_062668.1
56324	9606	10090	23390	ZDHHC17	103471993	NP_056151.2	320150	Zdhhc17	283837767	NP_766142.2
56331	9606	10090	2957	GTF2A1	7706735	NP_056943.1	83602	Gtf2a1	226958572	NP_113568.2
56334	9606	10090	51741	WWOX	7706523	NP_057457.1	80707	Wwox	31980962	NP_062519.2
56358	9606	10090	137994	LETM2	558472801	NP_001273748.1	270035	Letm2	165905627	NP_766600.2
56376	9606	10090					50795	Sh3bgr	7657558	NP_056640.1
56377	9606	10090	22916	NCBP2	19923387	NP_031388.2	68092	Ncbp2	13386056	NP_080830.1
56379	9606	10090	351	APP	4502167	NP_000475.1	11820	App	311893401	NP_001185752.1
56382	9606	10090	84889	SLC7A3	114326550	NP_001041629.1	11989	Slc7a3	6671600	NP_031541.1
56383	9606	10090	773	CACNA1A	187828892	NP_001120694.1	12286	Cacna1a	116174795	NP_031604.3
56386	9606	10090	966	CD59	42716302	NP_976075.1	333883	Cd59b	32469507	NP_862906.1
56388	9606	10090					12770	Ccr1l1	253683407	NP_031744.3
56389	9606	10090	1301	COL11A1	98985810	NP_542196.2	12814	Col11a1	124487346	NP_031755.2
56394	9606	10090	1958	EGR1	4503493	NP_001955.1	13653	Egr1	6681285	NP_031939.1
56396	9606	10090	285220	EPHA6	145312251	NP_001073917.2	13840	Epha6	145312274	NP_031964.2
56406	9606	10090					15192	Hdgfl1	254553323	NP_032258.2
56409	9606	10090					15504	Dnajb3	226530999	NP_032325.2
56411	9606	10090	4061	LY6E	187761331	NP_001120685.1	17069	Ly6e	255708395	NP_001157509.1
56412	9606	10090	9261	MAPKAPK2	32481209	NP_116584.2	17164	Mapkapk2	45544580	NP_032577.1
56414	9606	10090	644890	MEIG1	124249370	NP_001074305.1	104362	Meig1	6678854	NP_032605.1
56417	9606	10090	4646	MYO6	92859701	NP_004990.3	17920	Myo6	261823961	NP_001034635.2
56419	9606	10090	5079	PAX5	9951920	NP_057953.1	18507	Pax5	6679213	NP_032808.1
56424	9606	10090	5579	PRKCB	20127450	NP_002729.2	18751	Prkcb	6679345	NP_032881.1
56426	9606	10090	5361	PLXNA1	262118282	NP_115618.3	18844	Plxna1	6679389	NP_032907.1
56427	9606	10090	5362	PLXNA2	113722116	NP_079455.3	18845	Plxna2	113722113	NP_032908.2
56428	9606	10090	5494	PPM1A	193211600	NP_808821.2	19042	Ppm1a	6679443	NP_032936.1
56429	9606	10090	5532	PPP3CB	215272352	NP_001135825.1	19056	Ppp3cb	45592930	NP_032940.1
56430	9606	10090	5606	MAP2K3	21618349	NP_659731.1	26397	Map2k3	22094081	NP_032954.1
56433	9606	10090	5986	RFNG	74271816	NP_002908.1	19719	Rfng	6677725	NP_033079.1
